FACTOR,CRIME_TYPE,COUNT,COMMUNITY_AREA,CORRELATION
demo_hd01_vd37,TOTAL,8,24,0.8345223914445579
demo_hd01_vd51,PROSTITUTION,8,32,0.8345057565601682
traffic_bus,TOTAL,7,50,0.8344657391750042
demo_hd01_vd36,OTHER OFFENSE,8,19,0.8344544471714322
demo_hd01_vd29,DECEPTIVE PRACTICE,8,55,-0.834449973471135
demo_hd01_vd42,PROSTITUTION,8,56,0.83442532767879
demo_hd01_vd37,CRIMINAL TRESPASS,8,16,0.83440900298396
demo_hd01_vd42,ROBBERY,8,42,0.8343959748752015
demo_hd01_vd02,CRIMINAL DAMAGE,608,0,0.8343947308862102
demo_hd01_vd39,THEFT,8,18,0.834353946492754
demo_hd01_vd51,PROSTITUTION,8,69,0.8343345818730565
traffic_bus,LIQUOR LAW VIOLATION,7,32,0.834313926796981
demo_hd01_vd28,MOTOR VEHICLE THEFT,8,67,-0.8342487325596232
demo_hd01_vd55,CRIMINAL DAMAGE,8,18,0.8342413365215645
demo_hd01_vd21,TOTAL,8,18,0.8342238798386112
demo_hd01_vd08,BATTERY,8,36,0.834200166298309
demo_hd01_vd28,TOTAL,8,16,-0.8341953887354538
demo_hd01_vd39,ROBBERY,8,66,0.8341753310099931
demo_hd01_vd38,CRIMINAL DAMAGE,8,24,0.8341462530586056
demo_hd01_vd37,BATTERY,8,15,0.8340907763635909
demo_hd01_vd38,TOTAL,8,73,0.8340533167797828
demo_hd01_vd50,PROSTITUTION,8,38,0.8340506819164043
demo_hd01_vd53,OTHER OFFENSE,8,18,0.8340267161106303
demo_hd01_vd38,BATTERY,8,20,0.8340013582062735
demo_hd01_vd51,CRIMINAL DAMAGE,8,18,0.8339914147437121
demo_hd01_vd38,TOTAL,8,60,0.8338909430020345
demo_hd01_vd59,ROBBERY,8,42,0.8338737712843356
demo_hd01_vd28,TOTAL,8,77,-0.8338247674722267
demo_hd01_vd39,CRIMINAL TRESPASS,8,75,0.8338165170410711
demo_hd01_vd50,CRIMINAL DAMAGE,8,11,0.8337795602757562
demo_hd01_vd37,OTHER OFFENSE,8,64,0.8337766267832432
demo_hd01_vd39,THEFT,8,19,0.833754267342491
demo_hd01_vd39,TOTAL,8,53,0.83374978505292
demo_hd01_vd26,BURGLARY,8,22,-0.8336920592311948
demo_hd01_vd26,MOTOR VEHICLE THEFT,8,71,-0.8336872108062293
demo_hd01_vd52,CRIMINAL TRESPASS,8,38,0.8336427114615347
demo_hd01_vd27,CRIMINAL DAMAGE,608,0,0.8336302860950254
demo_hd01_vd14,BURGLARY,8,49,-0.8336259226495697
demo_hd01_vd56,CRIMINAL DAMAGE,8,22,0.833619960377552
traffic_bus,BATTERY,7,75,0.833597661172643
demo_hd01_vd39,BATTERY,8,68,0.8335846039655894
demo_hd01_vd51,CRIMINAL TRESPASS,8,70,0.8335187865872369
demo_hd01_vd49,KIDNAPPING,8,9,0.8335167559835057
traffic_bus,THEFT,7,77,0.8334969057648127
demo_hd01_vd39,TOTAL,8,12,0.833490747942391
demo_hd01_vd41,CRIMINAL DAMAGE,8,18,0.8334267552674036
demo_hd01_vd14,BATTERY,8,42,-0.833348473256097
demo_hd01_vd39,THEFT,8,5,0.8333455180827989
demo_hd01_vd57,GAMBLING,8,59,0.8332634385816956
traffic_bus,TOTAL,7,24,0.8332412439877295
demo_hd01_vd38,OTHER OFFENSE,8,8,0.8332259629618893
demo_hd01_vd20,CRIMINAL DAMAGE,8,12,0.833224177275278
demo_hd01_vd08,BURGLARY,8,27,0.8332110585487242
demo_hd01_vd47,CRIMINAL TRESPASS,8,5,0.8331968483959115
demo_hd01_vd37,TOTAL,8,7,0.8331697413150572
demo_hd01_vd38,GAMBLING,8,1,0.8331630442069726
demo_hd01_vd06,THEFT,8,59,0.833162463646252
traffic_bus,ASSAULT,7,5,0.8331584208154605
demo_hd01_vd26,BATTERY,8,75,-0.8331319286192508
demo_hd01_vd13,ASSAULT,8,8,-0.8331247494634573
demo_hd01_vd52,BURGLARY,8,69,0.8330538376068807
demo_hd01_vd36,PROSTITUTION,8,3,0.8330461324138758
demo_hd01_vd59,PROSTITUTION,8,73,0.8330323588987888
demo_hd01_vd52,OTHER OFFENSE,8,15,0.8329848736521847
demo_hd01_vd14,NARCOTICS,8,40,-0.8329357948416506
demo_hd01_vd35,CRIMINAL DAMAGE,8,64,0.8329314859833156
demo_hd01_vd50,TOTAL,8,5,0.8329287007145189
demo_hd01_vd33,GAMBLING,8,5,0.8329283737995808
traffic_bus,TOTAL,7,29,0.832827816063633
demo_hd01_vd56,TOTAL,8,56,0.8328231388147949
demo_hd01_vd38,NARCOTICS,8,35,0.8328183476310708
demo_hd01_vd38,OTHER OFFENSE,8,17,0.83279837576199
demo_hd01_vd12,NARCOTICS,8,12,0.8327797214743321
demo_hd01_vd51,OTHER OFFENSE,8,58,0.8327782192296769
traffic_bus,TOTAL,7,66,0.8327685981696861
demo_hd01_vd01,PROSTITUTION,8,22,0.8327677843590224
traffic_bus,TOTAL,7,22,0.8327489353402958
demo_hd01_vd33,BURGLARY,8,38,0.8327430283087064
demo_hd01_vd53,BATTERY,8,72,0.8326946965498586
demo_hd01_vd55,NARCOTICS,8,12,0.8326864653265273
demo_hd01_vd53,CRIMINAL DAMAGE,8,17,0.832667942847128
demo_hd01_vd26,MOTOR VEHICLE THEFT,8,38,-0.8326582211119365
demo_hd01_vd42,OTHER OFFENSE,8,74,0.8326508092272531
demo_hd01_vd39,NARCOTICS,8,57,0.832646259149278
demo_hd01_vd33,OTHER OFFENSE,8,52,0.8326421390203835
demo_hd01_vd39,PROSTITUTION,8,3,0.8326351060671259
demo_hd01_vd56,ASSAULT,8,20,0.8326333992184582
demo_hd01_vd53,CRIMINAL DAMAGE,8,30,0.8326149999685207
demo_hd01_vd51,TOTAL,8,56,0.8325874923913357
demo_hd01_vd52,CRIMINAL DAMAGE,8,24,0.8325632862433983
demo_hd01_vd08,BURGLARY,8,57,0.832544072524013
demo_hd01_vd38,BURGLARY,8,75,0.8325335694653961
demo_hd01_vd14,CRIMINAL TRESPASS,8,71,-0.8324809807666166
demo_hd01_vd47,GAMBLING,8,19,0.8324766479957556
demo_hd01_vd36,TOTAL,8,25,0.8324705348090596
traffic_bus,OTHER OFFENSE,7,24,0.8323739210420938
demo_hd01_vd38,CRIMINAL DAMAGE,8,62,0.8323565737742799
demo_hd01_vd21,BATTERY,8,4,0.832347887399378
demo_hd01_vd36,ROBBERY,8,66,0.8322954122450962
traffic_bus,TOTAL,7,28,0.8322586244824357
traffic_bus,BATTERY,7,50,0.8322568576596415
demo_hd01_vd14,LIQUOR LAW VIOLATION,8,16,-0.8322507407102115
demo_hd01_vd55,CRIMINAL DAMAGE,8,57,0.8322254019211257
demo_hd01_vd28,BATTERY,8,63,-0.8322125207824771
demo_hd01_vd38,TOTAL,8,39,0.8321964576894055
traffic_bus,CRIMINAL DAMAGE,7,25,0.832185020356699
demo_hd01_vd37,PROSTITUTION,8,3,0.8321744208056319
demo_hd01_vd37,PROSTITUTION,8,40,0.8321670634249757
demo_hd01_vd29,OTHER OFFENSE,8,74,0.8321425369793322
demo_hd01_vd08,PUBLIC PEACE VIOLATION,8,63,0.8321332600796123
demo_hd01_vd53,TOTAL,8,36,0.8321087124715483
demo_hd01_vd42,CRIMINAL DAMAGE,8,15,0.8320591030159317
demo_hd01_vd51,CRIMINAL TRESPASS,8,1,0.8320588604891943
demo_hd01_vd59,ROBBERY,8,21,0.8320577814317348
demo_hd01_vd38,TOTAL,8,58,0.8320421500730394
demo_hd01_vd50,OTHER OFFENSE,8,6,0.8320402647066251
demo_hd01_vd28,LIQUOR LAW VIOLATION,8,67,-0.8320130714572763
demo_hd01_vd28,NARCOTICS,8,71,-0.8320037344537862
demo_hd01_vd59,THEFT,8,18,0.8319993463517332
demo_hd01_vd52,THEFT,8,19,0.8319972296765483
demo_hd01_vd39,OTHER OFFENSE,8,8,0.8319692862338758
demo_hd01_vd38,CRIMINAL DAMAGE,8,57,0.8319619017733028
demo_hd01_vd26,PUBLIC PEACE VIOLATION,8,70,-0.8319460499085329
demo_hd01_vd39,CRIMINAL DAMAGE,8,14,0.8319437836040943
traffic_bus,CRIMINAL DAMAGE,7,8,0.8319090842834486
demo_hd01_vd02,TOTAL,608,0,0.8319024006715595
demo_hd01_vd42,PROSTITUTION,8,77,0.8318869684217598
demo_hd01_vd35,CRIMINAL DAMAGE,8,57,0.8318695575163657
demo_hd01_vd37,TOTAL,8,47,0.8318506565527692
demo_hd01_vd52,CRIMINAL DAMAGE,8,57,0.8318475814031511
demo_hd01_vd38,ASSAULT,8,42,0.8318154689089223
demo_hd01_vd14,BURGLARY,8,46,-0.8318080385900931
demo_hd01_vd26,MOTOR VEHICLE THEFT,8,67,-0.8317986880058098
traffic_bus,TOTAL,7,10,0.8317941247076154
demo_hd01_vd21,BATTERY,8,11,0.8317727644055046
demo_hd01_vd28,BATTERY,8,43,-0.8317564540959463
demo_hd01_vd37,CRIMINAL TRESPASS,8,42,0.8317544781569053
demo_hd01_vd50,ASSAULT,8,5,0.8317379127654051
demo_hd01_vd38,CRIMINAL TRESPASS,8,61,0.8316504250403577
demo_hd01_vd14,BATTERY,8,49,-0.8316080703487667
demo_hd01_vd51,GAMBLING,8,53,0.8315840407123954
demo_hd01_vd01,CRIMINAL DAMAGE,8,57,0.8315621362399439
demo_hd01_vd53,CRIMINAL TRESPASS,8,5,0.8315533706399889
demo_hd01_vd45,TOTAL,8,18,0.8315419082852493
demo_hd01_vd05,CRIMINAL DAMAGE,8,9,0.831528494451676
demo_hd01_vd36,TOTAL,8,2,0.8315241259523238
demo_hd01_vd52,NARCOTICS,8,60,0.831521034420083
demo_hd01_vd36,THEFT,8,19,0.83149170090142
demo_hd01_vd50,LIQUOR LAW VIOLATION,8,73,0.8314909251503307
demo_hd01_vd14,TOTAL,8,14,-0.8314885863933117
demo_hd01_vd39,WEAPONS VIOLATION,8,75,0.8314876839089951
demo_hd01_vd55,SEX OFFENSE,8,61,0.8314873432480749
demo_hd01_vd36,TOTAL,8,55,0.8314790679955232
demo_hd01_vd49,TOTAL,8,57,0.8314615249640065
demo_hd01_vd37,TOTAL,8,19,0.831447495846364
demo_hd01_vd14,TOTAL,8,53,-0.8314459377077087
demo_hd01_vd56,BATTERY,8,11,0.8314244501490438
traffic_bus,THEFT,7,34,0.831416148812787
traffic_bus,THEFT,7,30,0.8314060648092747
demo_hd01_vd53,BATTERY,8,53,0.83139112880952
demo_hd01_vd52,TOTAL,8,49,0.8313621018534184
demo_hd01_vd41,CRIMINAL DAMAGE,8,56,0.8313576960092159
demo_hd01_vd14,LIQUOR LAW VIOLATION,8,24,-0.8313547143020567
demo_hd01_vd51,CRIMINAL DAMAGE,8,15,0.8313458187599165
demo_hd01_vd52,ROBBERY,8,20,0.8313430469716029
demo_hd01_vd38,TOTAL,8,61,0.8313275133460702
demo_hd01_vd29,TOTAL,8,12,0.8313098897690787
demo_hd01_vd52,BATTERY,8,20,0.8312999375575344
traffic_bus,DECEPTIVE PRACTICE,7,65,0.8312890170659055
demo_hd01_vd50,CRIMINAL DAMAGE,8,16,0.8312874121575714
demo_hd01_vd50,TOTAL,8,10,0.8312574476326532
demo_hd01_vd46,NARCOTICS,8,12,0.8312483389327423
demo_hd01_vd31,NARCOTICS,8,12,0.8312253113870478
traffic_bus,ASSAULT,7,3,0.8312249659182513
traffic_bus,CRIMINAL DAMAGE,7,71,0.8312175041007491
demo_hd01_vd21,TOTAL,8,59,0.831190836110024
demo_hd01_vd32,NARCOTICS,8,12,0.831176168365157
traffic_bus,ASSAULT,7,68,0.8311521315462291
demo_hd01_vd37,CRIMINAL DAMAGE,8,65,0.8311516803477911
demo_hd01_vd30,TOTAL,8,47,0.8311383226616957
demo_hd01_vd24,THEFT,8,11,0.8311331731152214
demo_hd01_vd52,BATTERY,8,50,0.8311295283770267
demo_hd01_vd38,TOTAL,8,68,0.8310920610031891
demo_hd01_vd14,CRIMINAL DAMAGE,8,48,-0.8310209381378987
demo_hd01_vd28,BURGLARY,8,63,-0.8309937327263355
demo_hd01_vd39,BATTERY,8,23,0.8309830876236272
demo_hd01_vd59,LIQUOR LAW VIOLATION,8,73,0.8309748432162121
demo_hd01_vd50,PROSTITUTION,8,56,0.8309634500873925
demo_hd01_vd14,BURGLARY,8,53,-0.8309622781502674
demo_hd01_vd38,BATTERY,8,49,0.8309598978453281
demo_hd01_vd51,CRIMINAL DAMAGE,8,22,0.8309150511618081
demo_hd01_vd53,TOTAL,8,55,0.830897345029129
demo_hd01_vd36,ASSAULT,8,40,0.8308773814736395
traffic_bus,TOTAL,7,59,0.8308653841844348
traffic_bus,ROBBERY,7,15,0.8308459919852935
demo_hd01_vd18,CRIMINAL TRESPASS,8,35,0.8308447739349457
demo_hd01_vd53,GAMBLING,8,1,0.8308416414510703
demo_hd01_vd36,THEFT,8,18,0.8308236682364879
demo_hd01_vd14,THEFT,8,49,-0.830786028293677
traffic_bus,DECEPTIVE PRACTICE,7,71,0.8307353154821616
demo_hd01_vd38,BATTERY,8,21,0.830730191327334
demo_hd01_vd46,CRIMINAL DAMAGE,8,57,0.830711801001563
demo_hd01_vd13,TOTAL,8,12,0.8307093892504449
demo_hd01_vd01,NARCOTICS,8,12,0.8307052744962844
demo_hd01_vd36,PROSTITUTION,8,8,0.8306895658446098
demo_hd01_vd28,BURGLARY,8,19,-0.8306325119965751
demo_hd01_vd41,NARCOTICS,8,12,0.8306268284913565
demo_hd01_vd31,CRIMINAL DAMAGE,8,57,0.8306099780780781
demo_hd01_vd36,OTHER OFFENSE,8,58,0.8305699020722824
traffic_bus,MOTOR VEHICLE THEFT,7,66,0.8305274407164737
demo_hd01_vd52,TOTAL,8,12,0.830524796964422
demo_hd01_vd52,ROBBERY,8,21,0.8305164628792657
traffic_bus,BATTERY,7,35,0.8305008241744919
demo_hd01_vd51,TOTAL,8,65,0.830499161329311
demo_hd01_vd37,TOTAL,8,52,0.8304748816181993
demo_hd01_vd38,TOTAL,8,14,0.8304670357287931
demo_hd01_vd26,MOTOR VEHICLE THEFT,8,42,-0.8304532045240974
demo_hd01_vd35,TOTAL,8,57,0.8304431453042521
demo_hd01_vd56,GAMBLING,8,33,0.8304401628335193
demo_hd01_vd37,TOTAL,8,71,0.8303985086627295
demo_hd01_vd56,ASSAULT,8,49,0.8303887892884573
demo_hd01_vd32,CRIMINAL DAMAGE,8,57,0.8303854714386146
demo_hd01_vd37,ASSAULT,8,40,0.8303797459323139
demo_hd01_vd39,CRIMINAL DAMAGE,8,55,0.8303622365832981
demo_hd01_vd38,PROSTITUTION,8,23,0.8303418583716438
demo_hd01_vd51,CRIMINAL DAMAGE,8,52,0.8303128439790334
traffic_bus,BATTERY,7,71,0.8303039570446461
traffic_bus,CRIMINAL DAMAGE,7,58,0.8303007100322686
traffic_bus,OTHER OFFENSE,7,26,0.8302676836715513
traffic_bus,TOTAL,7,56,0.8302614592041755
demo_hd01_vd39,ROBBERY,8,75,0.8302606300419043
demo_hd01_vd37,OTHER OFFENSE,8,19,0.8302506272101972
demo_hd01_vd52,CRIMINAL DAMAGE,8,1,0.8302192990742561
demo_hd01_vd51,WEAPONS VIOLATION,8,75,0.8302166967433564
demo_hd01_vd36,NARCOTICS,8,2,0.830211808676153
demo_hd01_vd08,NARCOTICS,8,20,0.8302090587756832
demo_hd01_vd39,ASSAULT,8,42,0.8302041267145036
demo_hd01_vd14,BATTERY,8,68,-0.8301906900895217
demo_hd01_vd20,DECEPTIVE PRACTICE,8,55,-0.8301383830150826
demo_hd01_vd38,OTHER OFFENSE,8,14,0.8301251978374005
demo_hd01_vd38,TOTAL,8,13,0.8301229504059441
demo_hd01_vd38,CRIMINAL DAMAGE,8,2,0.8301141826614524
demo_hd01_vd21,NARCOTICS,8,55,0.8301105695236368
demo_hd01_vd51,CRIMINAL TRESPASS,8,40,0.8301002154135745
traffic_bus,CRIMINAL DAMAGE,7,15,0.8300522452499166
demo_hd01_vd52,BATTERY,8,42,0.8300443885246171
demo_hd01_vd51,ASSAULT,8,40,0.8300292467573598
traffic_bus,THEFT,7,73,0.8300288382811956
demo_hd01_vd39,THEFT,8,2,0.830012020602352
demo_hd01_vd38,ROBBERY,8,1,0.8299730134842551
demo_hd01_vd14,ROBBERY,8,53,-0.8299728470987195
demo_hd01_vd51,OTHER OFFENSE,8,2,0.8299380181710471
demo_hd01_vd56,OTHER OFFENSE,8,40,0.8299301894586636
demo_hd01_vd28,TOTAL,8,69,-0.829877246780801
demo_hd01_vd08,MOTOR VEHICLE THEFT,8,18,0.8298594028740781
demo_hd01_vd38,ASSAULT,8,49,0.8298443391983524
demo_hd01_vd43,KIDNAPPING,8,9,0.8298420943668137
demo_hd01_vd56,PROSTITUTION,8,75,0.8298420924829102
demo_hd01_vd56,CRIMINAL DAMAGE,8,66,0.8298403727238474
demo_hd01_vd56,BATTERY,8,25,0.8298276370479549
demo_hd01_vd53,OTHER OFFENSE,8,58,0.8298215320434253
demo_hd01_vd29,THEFT,8,18,0.8298208787639013
demo_hd01_vd53,BATTERY,8,71,0.8298190669300067
demo_hd01_vd56,NARCOTICS,8,34,0.8297857620582525
demo_hd01_vd50,TOTAL,8,47,0.8297389279116294
demo_hd01_vd45,INTIMIDATION,8,43,0.8297342757948738
demo_hd01_vd28,BATTERY,8,51,-0.8297256974350611
demo_hd01_vd38,TOTAL,8,21,0.8297184057033868
demo_hd01_vd14,BATTERY,8,16,-0.8297168639809507
demo_hd01_vd52,TOTAL,8,44,0.8297022872009194
demo_hd01_vd14,TOTAL,8,23,-0.8297015393453182
demo_hd01_vd21,CRIMINAL TRESPASS,8,1,0.8296926143614002
demo_hd01_vd35,CRIMINAL TRESPASS,8,75,0.8296878851757111
demo_hd01_vd52,PROSTITUTION,8,24,0.8296648814602667
demo_hd01_vd52,TOTAL,8,55,0.8296600018188196
demo_hd01_vd36,TOTAL,8,75,0.8296552789184518
demo_hd01_vd38,BURGLARY,8,70,0.8296533970809381
demo_hd01_vd28,DECEPTIVE PRACTICE,8,35,0.8296480209144061
demo_hd01_vd53,PROSTITUTION,8,32,0.8296338675425678
demo_hd01_vd39,CRIMINAL DAMAGE,8,75,0.8295408612896186
demo_hd01_vd35,OTHER OFFENSE,8,70,0.8295368868548303
demo_hd01_vd52,TOTAL,8,35,0.8295317493351753
demo_hd01_vd52,OTHER OFFENSE,8,1,0.8294775700599606
traffic_bus,TOTAL,7,11,0.8294515146951058
demo_hd01_vd52,OTHER OFFENSE,8,10,0.8294440145085508
traffic_bus,BATTERY,7,21,0.8294287681650644
demo_hd01_vd38,TOTAL,8,47,0.8294240077244525
demo_hd01_vd51,WEAPONS VIOLATION,8,35,-0.8294209484036519
demo_hd01_vd51,BURGLARY,8,42,0.8293667938152233
demo_hd01_vd36,ASSAULT,8,20,0.8293461491452621
demo_hd01_vd37,TOTAL,8,57,0.8293235590765777
demo_hd01_vd51,ASSAULT,8,42,0.8293105830095778
demo_hd01_vd36,TOTAL,8,36,0.8293095427549293
demo_hd01_vd13,THEFT,8,12,0.8293000668070961
demo_hd01_vd14,NARCOTICS,8,7,-0.8292856184854719
demo_hd01_vd39,PROSTITUTION,8,28,0.8292773229322504
demo_hd01_vd52,TOTAL,8,42,0.8292555214375081
demo_hd01_vd51,BATTERY,8,72,0.8292494135246269
demo_hd01_vd14,BATTERY,8,75,-0.8292424015464788
traffic_bus,THEFT,7,40,0.8292163895231165
demo_hd01_vd26,MOTOR VEHICLE THEFT,8,46,-0.8292161310457165
demo_hd01_vd56,ASSAULT,8,40,0.8291739281291968
traffic_bus,CRIMINAL DAMAGE,7,19,0.8291711454318064
demo_hd01_vd52,ASSAULT,8,42,0.8291599020538682
demo_hd01_vd14,BATTERY,8,46,-0.8291311287025257
demo_hd01_vd35,LIQUOR LAW VIOLATION,8,73,0.8291144869672024
traffic_bus,DECEPTIVE PRACTICE,7,6,0.8290870053189067
demo_hd01_vd56,BATTERY,8,7,0.8290782843819774
demo_hd01_vd28,LIQUOR LAW VIOLATION,8,24,-0.8290669033566874
demo_hd01_vd41,CRIMINAL DAMAGE,8,57,0.8290503461766066
demo_hd01_vd01,CRIMINAL DAMAGE,8,62,0.8290458660962627
demo_hd01_vd36,CRIMINAL TRESPASS,8,40,0.8290290522898943
demo_hd01_vd14,CRIMINAL TRESPASS,8,40,-0.8289988308163518
traffic_bus,TOTAL,7,48,0.8289788709007588
demo_hd01_vd08,THEFT,8,39,0.8289613180580758
demo_hd01_vd46,CRIMINAL DAMAGE,8,62,0.8289601652214732
demo_hd01_vd53,BATTERY,8,7,0.8289522538075658
demo_hd01_vd50,CRIMINAL TRESPASS,8,75,0.828938760970937
demo_hd01_vd49,THEFT,8,18,0.8289111240786606
demo_hd01_vd08,NARCOTICS,8,53,0.8288922670379848
demo_hd01_vd36,OTHER OFFENSE,8,40,0.8288873736923198
demo_hd01_vd14,BURGLARY,8,20,-0.828872830730222
demo_hd01_vd50,ROBBERY,8,15,0.828867954799111
traffic_bus,BATTERY,7,69,0.8288645179610512
demo_hd01_vd49,BURGLARY,8,42,0.8288598608701114
demo_hd01_vd14,BURGLARY,8,22,-0.828822520056398
demo_hd01_vd28,BATTERY,8,61,-0.8288224995650288
demo_hd01_vd37,ASSAULT,8,23,0.8287922081579503
demo_hd01_vd20,NARCOTICS,8,64,0.8287776795889589
demo_hd01_vd28,NARCOTICS,8,24,-0.8287763243685786
demo_hd01_vd56,NARCOTICS,8,57,0.8287388552205582
demo_hd01_vd35,OTHER NARCOTIC VIOLATION,8,24,0.8287036064879272
demo_hd01_vd56,OTHER OFFENSE,8,31,0.8287030228314315
demo_hd01_vd56,OTHER OFFENSE,8,2,0.8286850371036493
demo_hd01_vd28,GAMBLING,8,69,-0.8286828564622679
demo_hd01_vd39,OTHER OFFENSE,8,5,0.8286817470791918
demo_hd01_vd17,TOTAL,8,12,0.8286587806363682
traffic_bus,TOTAL,7,77,0.828636287377013
demo_hd01_vd17,TOTAL,8,18,0.8286362854884092
demo_hd01_vd27,NARCOTICS,8,12,0.828619740630805
demo_hd01_vd51,CRIMINAL DAMAGE,8,11,0.8286147837945614
demo_hd01_vd56,KIDNAPPING,8,41,0.8286069584127123
demo_hd01_vd50,OTHER OFFENSE,8,18,0.8286026645109279
demo_hd01_vd56,TOTAL,8,17,0.8285139455721119
demo_hd01_vd36,KIDNAPPING,8,41,0.8284818955651613
traffic_bus,BATTERY,7,40,0.8284592986531906
demo_hd01_vd52,CRIMINAL TRESPASS,8,75,0.8284570526832801
traffic_bus,THEFT,7,21,0.8284306026364093
demo_hd01_vd24,DECEPTIVE PRACTICE,8,69,0.8284274635240767
demo_hd01_vd35,OTHER OFFENSE,8,28,0.8284212480940415
traffic_bus,TOTAL,7,37,0.8284188030866436
demo_hd01_vd01,NARCOTICS,8,33,0.8284102536333826
demo_hd01_vd52,OTHER OFFENSE,8,17,0.8284053358482268
demo_hd01_vd36,CRIMINAL DAMAGE,8,12,0.8283914349729604
demo_hd01_vd49,TOTAL,8,59,0.8283731648164535
demo_hd01_vd36,TOTAL,8,1,0.8283494653591267
demo_hd01_vd51,TOTAL,8,71,0.828341067759952
demo_hd01_vd08,LIQUOR LAW VIOLATION,8,24,0.8283375583385304
demo_hd01_vd11,TOTAL,8,47,0.8283167895386033
demo_hd01_vd37,BATTERY,8,19,0.8283029260816359
demo_hd01_vd01,SEX OFFENSE,8,61,0.8282907110511405
traffic_bus,OTHER OFFENSE,7,46,0.8282863749549875
demo_hd01_vd35,GAMBLING,8,19,0.8282807872984752
demo_hd01_vd08,BATTERY,8,59,0.8282717414563328
demo_hd01_vd35,OTHER NARCOTIC VIOLATION,8,2,0.8282449227558049
traffic_bus,TOTAL,7,74,0.8282364336223563
demo_hd01_vd39,TOTAL,8,23,0.8282349922200819
demo_hd01_vd33,ROBBERY,8,21,0.8281977800887873
demo_hd01_vd50,TOTAL,8,12,0.8281438622467381
demo_hd01_vd39,OTHER OFFENSE,8,19,0.8281296431642453
demo_hd01_vd28,ASSAULT,8,53,-0.8280860635147492
demo_hd01_vd51,TOTAL,8,19,0.8280584172715199
demo_hd01_vd52,TOTAL,8,1,0.8280408925804122
demo_hd01_vd55,CRIMINAL DAMAGE,8,62,0.8280347504831197
demo_hd01_vd57,TOTAL,8,47,0.8280282129466799
demo_hd01_vd56,CRIMINAL DAMAGE,8,16,0.8280191687105316
demo_hd01_vd28,MOTOR VEHICLE THEFT,8,40,-0.8280082729538785
demo_hd01_vd36,TOTAL,8,53,0.8279994397933531
demo_hd01_vd52,NARCOTICS,8,64,0.8279992446969054
demo_hd01_vd39,THEFT,8,7,0.8279941836665161
demo_hd01_vd38,ROBBERY,8,75,0.82798817908291
demo_hd01_vd51,TOTAL,8,2,0.8279873432307712
demo_hd01_vd36,WEAPONS VIOLATION,8,75,0.827938210494129
demo_hd01_vd42,CRIMINAL DAMAGE,8,49,0.8279282974982209
demo_hd01_vd37,ASSAULT,8,42,0.8279169160356005
demo_hd01_vd37,CRIMINAL DAMAGE,8,62,0.827899565633259
demo_hd01_vd50,OTHER OFFENSE,8,2,0.8278393813155248
demo_hd01_vd50,KIDNAPPING,8,41,0.8278259194266296
demo_hd01_vd50,CRIMINAL DAMAGE,8,24,0.8277837092381611
demo_hd01_vd28,BATTERY,608,0,0.8277558191543584
demo_hd01_vd50,OTHER OFFENSE,8,28,0.8277517626710981
demo_hd01_vd05,CRIMINAL DAMAGE,8,12,0.8277408587463478
demo_hd01_vd51,PROSTITUTION,8,46,0.8277401168899433
demo_hd01_vd50,CRIMINAL DAMAGE,8,61,0.8276987617644788
demo_hd01_vd59,OTHER OFFENSE,8,74,0.8276960897125957
demo_hd01_vd08,MOTOR VEHICLE THEFT,8,13,0.8276666508190579
demo_hd01_vd28,MOTOR VEHICLE THEFT,8,61,-0.8276612795033073
demo_hd01_vd39,BATTERY,8,61,0.8276603338570228
demo_hd01_vd56,OTHER OFFENSE,8,5,0.8276174472761312
demo_hd01_vd36,CRIMINAL DAMAGE,8,68,0.8276061167126149
demo_hd01_vd14,NARCOTICS,8,41,-0.8275892315531211
demo_hd01_vd51,CRIMINAL TRESPASS,8,60,0.8275718900271192
demo_hd01_vd15,PUBLIC PEACE VIOLATION,8,66,-0.8275159657249653
demo_hd01_vd39,BATTERY,8,21,0.8275028324463529
demo_hd01_vd33,TOTAL,8,57,0.8274829269723012
demo_hd01_vd14,THEFT,8,6,-0.8274792054368091
demo_hd01_vd38,BURGLARY,8,53,0.8274690787341293
demo_hd01_vd56,ROBBERY,8,71,0.8274327058992464
demo_hd01_vd14,NARCOTICS,8,19,-0.8273967569500963
demo_hd01_vd39,OTHER OFFENSE,8,21,0.8273735383029696
demo_hd01_vd38,BATTERY,8,27,0.8273637608349461
demo_hd01_vd53,OTHER OFFENSE,8,31,0.8273627830619935
demo_hd01_vd36,TOTAL,8,12,0.8273623446872833
demo_hd01_vd21,TOTAL,8,55,0.8273150519905351
demo_hd01_vd53,TOTAL,8,15,0.8273140116113054
demo_hd01_vd14,NARCOTICS,8,14,-0.8273080892338814
demo_hd01_vd31,CRIMINAL DAMAGE,8,62,0.8272825660090304
demo_hd01_vd21,OFFENSE INVOLVING CHILDREN,608,0,0.8272510458536687
traffic_bus,TOTAL,7,55,0.8272505243848265
demo_hd01_vd50,BATTERY,8,72,0.8272311589570193
demo_hd01_vd28,THEFT,8,27,-0.8272122979201871
demo_hd01_vd52,OTHER OFFENSE,8,5,0.8271991897917254
demo_hd01_vd32,OTHER OFFENSE,8,74,0.8271985863350788
demo_hd01_vd38,BURGLARY,8,45,0.8271844762433747
demo_hd01_vd09,MOTOR VEHICLE THEFT,8,62,0.8271801017680191
